Time (s),Fᵧ (N),rᵧ (m)
12.09000015258789,-2.0467746257781982,0.06199999898672104
12.100000381469727,-2.0332391262054443,0.06140000373125076
12.109999656677246,-2.0197036266326904,0.06079999729990959
12.119999885559082,-2.0129358768463135,0.06019999831914902
12.130000114440918,-1.9994003772735596,0.059599995613098145
12.140000343322754,-1.9926327466964722,0.058800000697374344
12.149999618530273,-1.9858649969100952,0.05820000171661377
12.15999984741211,-1.9790972471237183,0.0575999990105629
12.170000076293945,-1.9723294973373413,0.05700000002980232
12.180000305175781,-1.9655617475509644,0.05640000104904175
12.1899995803833,-1.9587939977645874,0.0560000017285347
12.199999809265137,-1.9520262479782104,0.055400002747774124
12.210000038146973,-1.938490867614746,0.05480000376701355
12.220000267028809,-1.938490867614746,0.05420000106096268
12.229999542236328,-1.9249553680419922,0.05379999801516533
12.239999771118164,-1.9249553680419922,0.05339999869465828
12.25,-1.9181876182556152,0.05299999564886093
12.260000228881836,-1.9181876182556152,0.05260000377893448
12.270000457763672,-1.897884488105774,0.05219999700784683
12.279999732971191,-1.897884488105774,0.05180000141263008
12.289999961853027,-1.897884488105774,0.05139999836683273
12.300000190734863,-1.897884488105774,0.050999999046325684
12.3100004196167,-1.891116738319397,0.050599999725818634
12.319999694824219,-1.88434898853302,0.05040000006556511
12.329999923706055,-1.88434898853302,0.04999999701976776
12.34000015258789,-1.8708134889602661,0.04959999769926071
12.350000381469727,-1.8708134889602661,0.04939999803900719
12.359999656677246,-1.8640457391738892,0.04919999837875366
12.369999885559082,-1.8640457391738892,0.04899999871850014
12.380000114440918,-1.8572781085968018,0.04879999905824661
12.390000343322754,-1.8572781085968018,0.04859999939799309
12.399999618530273,-1.8572781085968018,0.04840000346302986
12.40999984741211,-1.8572781085968018,0.04820000380277634
12.420000076293945,-1.8505103588104248,0.04800000041723251
12.430000305175781,-1.8437426090240479,0.04779999703168869
12.4399995803833,-1.8437426090240479,0.04759999364614487
12.449999809265137,-1.836974859237671,0.04739999771118164
12.460000038146973,-1.836974859237671,0.04719999432563782
12.470000267028809,-1.830207109451294,0.046799998730421066
12.479999542236328,-1.823439359664917,0.04660000279545784
12.489999771118164,-1.8166717290878296,0.046400003135204315
12.5,-1.8166717290878296,0.04600000008940697
12.510000228881836,-1.823439359664917,0.04560000076889992
12.520000457763672,-1.8166717290878296,0.04540000110864639
12.529999732971191,-1.8031362295150757,0.04520000144839287
12.539999961853027,-1.8099039793014526,0.04480000212788582
12.550000190734863,-1.7963684797286987,0.044600002467632294
12.5600004196167,-1.7896007299423218,0.044199999421834946
12.569999694824219,-1.7896007299423218,0.043800000101327896
12.579999923706055,-1.7828329801559448,0.04319999739527702
12.59000015258789,-1.769297480583191,0.04259999841451645
12.600000381469727,-1.7625298500061035,0.04200000315904617
12.609999656677246,-1.7625298500061035,0.041600000113248825
12.619999885559082,-1.7625298500061035,0.04100000113248825
12.630000114440918,-1.7557621002197266,0.040400002151727676
12.640000343322754,-1.7422266006469727,0.03999999910593033
12.649999618530273,-1.7422266006469727,0.03940000385046005
