Time (s),Voltage (mV),Voltage (V),Voltage (V)
13.350000381469727,0.11994316428899765,2.428938627243042,0.21088597178459167
13.359999656677246,0.11983254551887512,2.4201254844665527,0.2060675323009491
13.369999885559082,0.11983254551887512,2.4254467487335205,0.20712557435035706
13.380000114440918,0.11983254551887512,2.432893753051758,0.2109023481607437
13.390000343322754,0.11983254551887512,2.432893753051758,0.2110297530889511
13.399999618530273,0.11983254551887512,2.4326601028442383,0.2115795910358429
13.40999984741211,0.11983254551887512,2.427180051803589,0.21012020111083984
13.420000076293945,0.11983255296945572,2.420076370239258,0.21402087807655334
13.430000305175781,0.11983254551887512,2.4313857555389404,0.2146967351436615
13.4399995803833,0.11983254551887512,2.430372953414917,0.21214774250984192
13.449999809265137,0.11957095563411713,2.4320878982543945,0.20801474153995514
13.460000038146973,0.11983254551887512,2.4320878982543945,0.2074732780456543
13.470000267028809,0.11983254551887512,2.4320878982543945,0.20915593206882477
13.479999542236328,0.11983254551887512,2.4320878982543945,0.20724007487297058
13.489999771118164,0.11983254551887512,2.4290316104888916,0.21093441545963287
13.5,0.11998531967401505,2.42490553855896,0.21365316212177277
13.510000228881836,0.1199413537979126,2.432893753051758,0.21005779504776
13.520000457763672,0.11983254551887512,2.432893753051758,0.2071438729763031
13.529999732971191,0.1199856624007225,2.432893753051758,0.21113553643226624
13.539999961853027,0.12020260840654373,2.432893753051758,0.21160748600959778
13.550000190734863,0.11983254551887512,2.432893753051758,0.212747260928154
13.5600004196167,0.11983254551887512,2.432893753051758,0.21298357844352722
13.569999694824219,0.12009413540363312,2.428164005279541,0.2128436416387558
13.579999923706055,0.11983254551887512,2.4186699390411377,0.2101888507604599
13.59000015258789,0.11983254551887512,2.4210920333862305,0.20885945856571198
13.600000381469727,0.11983254551887512,2.4209482669830322,0.2097134292125702
13.609999656677246,0.11941693723201752,2.4307589530944824,0.20796070992946625
13.619999885559082,0.11972497403621674,2.4275400638580322,0.2121787667274475
13.630000114440918,0.11983254551887512,2.4270997047424316,0.21155956387519836
13.640000343322754,0.11998690664768219,2.4151649475097656,0.2101442515850067
13.649999618530273,0.11993976682424545,2.4177818298339844,0.21402889490127563
13.65999984741211,0.11983254551887512,2.426647901535034,0.21326032280921936
13.670000076293945,0.11983254551887512,2.427652597427368,0.20990914106369019
13.680000305175781,0.11983254551887512,2.417548894882202,0.21250885725021362
13.6899995803833,0.11998747289180756,2.42608642578125,0.21146421134471893
13.699999809265137,0.1197841688990593,2.4300286769866943,0.21176224946975708
13.710000038146973,0.11972599476575851,2.4232234954833984,0.21516484022140503
13.720000267028809,0.11983254551887512,2.4260928630828857,0.21373018622398376
13.729999542236328,0.11957096308469772,2.4302616119384766,0.20889396965503693
13.739999771118164,0.11957095563411713,2.4237899780273438,0.20549450814723969
13.75,0.11983254551887512,2.4234631061553955,0.20573414862155914
13.760000228881836,0.11957096308469772,2.421631336212158,0.20606055855751038
13.770000457763672,0.11983254551887512,2.4210102558135986,0.20741434395313263
13.779999732971191,0.11957095563411713,2.4326536655426025,0.21170124411582947
13.789999961853027,0.11983254551887512,2.4270410537719727,0.20993389189243317
13.800000190734863,0.11983254551887512,2.4204559326171875,0.20782773196697235
13.8100004196167,0.12009413540363312,2.4275989532470703,0.21144923567771912
13.819999694824219,0.11983254551887512,2.420222759246826,0.21476644277572632
13.829999923706055,0.11983254551887512,2.4320878982543945,0.21025420725345612
13.84000015258789,0.11983254551887512,2.4318466186523438,0.2084711790084839
13.850000381469727,0.12009413540363312,2.431523323059082,0.21186348795890808
13.859999656677246,0.11983254551887512,2.4320878982543945,0.20839518308639526
13.869999885559082,0.11983254551887512,2.4323296546936035,0.21000726521015167
13.880000114440918,0.11983254551887512,2.4321680068969727,0.21234503388404846
13.890000343322754,0.11983254551887512,2.426361083984375,0.21419654786586761
13.899999618530273,0.11983254551887512,2.4187145233154297,0.21291038393974304
13.90999984741211,0.11983254551887512,2.425647735595703,0.21492241322994232
13.920000076293945,0.11983254551887512,2.431039333343506,0.21193304657936096
13.930000305175781,0.11983254551887512,2.4285340309143066,0.207514226436615
13.9399995803833,0.12025189399719238,2.426701784133911,0.21154439449310303
13.949999809265137,0.12009424716234207,2.432893753051758,0.2129002809524536
13.960000038146973,0.1199362650513649,2.428028106689453,0.21025368571281433
13.970000267028809,0.11983254551887512,2.4216458797454834,0.21194139122962952
13.979999542236328,0.11983254551887512,2.432893753051758,0.2116977572441101
13.989999771118164,0.11983255296945572,2.4319186210632324,0.21186697483062744
14,0.11983254551887512,2.4306461811065674,0.21160119771957397
14.010000228881836,0.11983254551887512,2.432893753051758,0.20686206221580505
14.020000457763672,0.12009413540363312,2.432893753051758,0.2082550823688507
14.029999732971191,0.11983254551887512,2.432893753051758,0.21152469515800476
14.039999961853027,0.11983254551887512,2.4280002117156982,0.20994138717651367
14.050000190734863,0.11983254551887512,2.418980360031128,0.2122575342655182
14.0600004196167,0.11983254551887512,2.4272148609161377,0.21187064051628113
14.069999694824219,0.11983254551887512,2.4340150356292725,0.21232706308364868
14.079999923706055,0.11983254551887512,2.4277408123016357,0.20976920425891876
14.09000015258789,0.11983255296945572,2.418426513671875,0.20910190045833588
14.100000381469727,0.11983254551887512,2.426732301712036,0.20802049338817596
14.109999656677246,0.11983254551887512,2.4301888942718506,0.21022005379199982
14.119999885559082,0.11983254551887512,2.426490068435669,0.20679253339767456
14.130000114440918,0.11983254551887512,2.4274091720581055,0.20717331767082214
14.140000343322754,0.11983254551887512,2.4214587211608887,0.20672664046287537
14.149999618530273,0.11983254551887512,2.4274024963378906,0.20853739976882935
14.15999984741211,0.11983254551887512,2.420478343963623,0.20827460289001465
14.170000076293945,0.11983254551887512,2.4251601696014404,0.21077165007591248
14.180000305175781,0.11983254551887512,2.4217190742492676,0.2082773745059967
14.1899995803833,0.11983254551887512,2.429431438446045,0.2115107625722885
14.199999809265137,0.11983254551887512,2.425076484680176,0.2099553346633911
14.210000038146973,0.12025494873523712,2.430912494659424,0.21349020302295685
14.220000267028809,0.11993332207202911,2.428429365158081,0.21516484022140503
14.229999542236328,0.11983254551887512,2.432893753051758,0.21367685496807098
14.239999771118164,0.11983254551887512,2.432893753051758,0.20908881723880768
14.25,0.11983254551887512,2.432645320892334,0.20903217792510986
14.260000228881836,0.11983254551887512,2.4271175861358643,0.21466779708862305
14.270000457763672,0.11983254551887512,2.42044734954834,0.2125583440065384
14.279999732971191,0.11983254551887512,2.4259965419769287,0.20883646607398987
14.289999961853027,0.12009413540363312,2.416219711303711,0.20698876678943634
14.300000190734863,0.11983254551887512,2.4187703132629395,0.20908358693122864
14.3100004196167,0.11983254551887512,2.4262161254882812,0.20754732191562653
14.319999694824219,0.11983254551887512,2.4301486015319824,0.20983055233955383
14.329999923706055,0.11999471485614777,2.424778461456299,0.20796874165534973
14.34000015258789,0.11993196606636047,2.4281961917877197,0.2085496038198471
14.350000381469727,0.11983254551887512,2.4320878982543945,0.21305294334888458
14.359999656677246,0.11983254551887512,2.432338237762451,0.21169112622737885
14.369999885559082,0.11983254551887512,2.4298884868621826,0.20938247442245483
14.380000114440918,0.11983254551887512,2.4262309074401855,0.20674756169319153
14.390000343322754,0.11983254551887512,2.432893753051758,0.21102853119373322
14.399999618530273,0.12009413540363312,2.430133104324341,0.21460993587970734
14.40999984741211,0.12025721371173859,2.4260385036468506,0.2124023586511612
14.420000076293945,0.12035583704710007,2.431230068206787,0.20831085741519928
14.430000305175781,0.12009424716234207,2.4301273822784424,0.21073539555072784
14.4399995803833,0.12019242346286774,2.4265458583831787,0.20630037784576416
14.449999809265137,0.11983254551887512,2.4267995357513428,0.20907053351402283
14.460000038146973,0.11983254551887512,2.4207091331481934,0.2121407836675644
14.470000267028809,0.11983254551887512,2.432893753051758,0.20574669539928436
14.479999542236328,0.11983254551887512,2.4326412677764893,0.20806685090065002
14.489999771118164,0.11983254551887512,2.4320878982543945,0.2111838012933731
14.5,0.11983254551887512,2.432340621948242,0.20952381193637848
14.510000228881836,0.11966834217309952,2.432893753051758,0.21104107797145844
14.520000457763672,0.11973516643047333,2.431628465652466,0.21309372782707214
14.529999732971191,0.11983254551887512,2.429370880126953,0.21134257316589355
14.539999961853027,0.11983254551887512,2.426168441772461,0.21304632723331451
14.550000190734863,0.11983254551887512,2.4218480587005615,0.21244853734970093
14.5600004196167,0.11983254551887512,2.4285800457000732,0.21253812313079834
14.569999694824219,0.11983254551887512,2.4227490425109863,0.21109144389629364
14.579999923706055,0.11983254551887512,2.428443431854248,0.2124931514263153
14.59000015258789,0.11983254551887512,2.4237751960754395,0.21143285930156708
14.600000381469727,0.11983254551887512,2.4260222911834717,0.20905746519565582
14.609999656677246,0.11983254551887512,2.430050849914551,0.20859195291996002
14.619999885559082,0.11983254551887512,2.4276795387268066,0.21227914094924927
14.630000114440918,0.11983254551887512,2.4320878982543945,0.21003375947475433
14.640000343322754,0.11983254551887512,2.426729917526245,0.21113553643226624
14.649999618530273,0.11983254551887512,2.417973518371582,0.21139085292816162
14.65999984741211,0.11999845504760742,2.4217300415039062,0.21245236694812775
14.670000076293945,0.12018982321023941,2.4211230278015137,0.21355311572551727
14.680000305175781,0.11983254551887512,2.429197072982788,0.2132972776889801
14.6899995803833,0.11983254551887512,2.4256789684295654,0.2119792103767395
14.699999809265137,0.12009413540363312,2.426847457885742,0.2116106152534485
14.710000038146973,0.11983254551887512,2.4326374530792236,0.21358990669250488
14.720000267028809,0.12026072293519974,2.428752899169922,0.21014562249183655
14.729999542236328,0.12018914520740509,2.425205707550049,0.20861078798770905
14.739999771118164,0.12026094645261765,2.4277560710906982,0.21124115586280823
14.75,0.12018891423940659,2.4216606616973877,0.20809978246688843
14.760000228881836,0.11983255296945572,2.4308018684387207,0.20962628722190857
14.770000457763672,0.11983254551887512,2.429603099822998,0.20649051666259766
14.779999732971191,0.11983254551887512,2.432636022567749,0.2116176038980484
14.789999961853027,0.11983254551887512,2.4320878982543945,0.2138434648513794
14.800000190734863,0.11983254551887512,2.4320878982543945,0.21042586863040924
14.8100004196167,0.11983254551887512,2.4320878982543945,0.20678503811359406
14.819999694824219,0.11983254551887512,2.4320878982543945,0.20952381193637848
14.829999923706055,0.11983254551887512,2.4320878982543945,0.20848999917507172
14.84000015258789,0.11983254551887512,2.4320878982543945,0.20630037784576416
14.850000381469727,0.12009413540363312,2.4320878982543945,0.20785319805145264
14.859999656677246,0.11983254551887512,2.4320878982543945,0.21009962260723114
14.869999885559082,0.11983254551887512,2.4282007217407227,0.20920784771442413
14.880000114440918,0.11983254551887512,2.423630714416504,0.21220071613788605
14.890000343322754,0.12000105530023575,2.4315414428710938,0.21067127585411072
14.899999618530273,0.11992562562227249,2.4294910430908203,0.20604069530963898
14.90999984741211,0.11983254551887512,2.4216907024383545,0.2057543694972992
14.920000076293945,0.11966370046138763,2.4219770431518555,0.20682041347026825
14.930000305175781,0.11973980814218521,2.4318530559539795,0.21025384962558746
14.9399995803833,0.11983254551887512,2.428628921508789,0.21490447223186493
14.949999809265137,0.11966336518526077,2.4282708168029785,0.21175353229045868
14.960000038146973,0.11974014341831207,2.4323484897613525,0.20864684879779816
14.970000267028809,0.11983254551887512,2.4326329231262207,0.2132922112941742
14.979999542236328,0.11966302245855331,2.4294772148132324,0.2103976458311081
14.989999771118164,0.11974047869443893,2.459296941757202,0.23396995663642883
15,0.17054112255573273,2.532820463180542,0.2920262813568115
15.010000228881836,0.1948184221982956,2.5302045345306396,0.29008880257606506
15.020000457763672,0.19518576562404633,2.5273795127868652,0.2917216122150421
15.029999732971191,0.19544734060764313,2.532820463180542,0.2911977469921112
15.039999961853027,0.19535596668720245,2.532820463180542,0.29037201404571533
15.050000190734863,0.195538729429245,2.5325582027435303,0.2896043062210083
15.0600004196167,0.19535619020462036,2.5259780883789062,0.2866239845752716
15.069999694824219,0.19544745981693268,2.515580892562866,0.2873937785625458
15.079999923706055,0.19553838670253754,2.5241317749023438,0.2893214523792267
15.09000015258789,0.19544735550880432,2.532557487487793,0.29084813594818115
15.100000381469727,0.19587981700897217,2.52701473236084,0.2965731620788574
15.109999656677246,0.19527646899223328,2.52197003364563,0.2933650612831116
15.119999885559082,0.19518576562404633,2.527550458908081,0.2914274334907532
15.130000114440918,0.19518576562404633,2.521976947784424,0.2912386953830719
15.140000343322754,0.19518576562404633,2.527543306350708,0.28870487213134766
15.149999618530273,0.19518576562404633,2.5167033672332764,0.2954868972301483
15.15999984741211,0.19518576562404633,2.519873857498169,0.2941524386405945
15.170000076293945,0.19561903178691864,2.525315999984741,0.29279184341430664
15.180000305175781,0.19527567923069,2.523679256439209,0.29333335161209106
15.1899995803833,0.19544735550880432,2.527409076690674,0.29306861758232117
15.199999809265137,0.19518576562404633,2.532820463180542,0.2935870885848999
15.210000038146973,0.19535788893699646,2.5309648513793945,0.29495570063591003
15.220000267028809,0.195536807179451,2.528770923614502,0.290680855512619
15.229999542236328,0.19518576562404633,2.5314836502075195,0.28633642196655273
15.239999771118164,0.19518576562404633,2.5269501209259033,0.2890293598175049
15.25,0.19535835087299347,2.522850275039673,0.2895783483982086
15.260000228881836,0.19527477025985718,2.5298550128936768,0.29089170694351196
15.270000457763672,0.19518576562404633,2.532280683517456,0.2949525713920593
15.279999732971191,0.19518576562404633,2.527228355407715,0.29226815700531006
15.289999961853027,0.19544734060764313,2.521493434906006,0.28904402256011963
15.300000190734863,0.19544735550880432,2.532820463180542,0.28688645362854004
15.3100004196167,0.19518576562404633,2.5325536727905273,0.28635281324386597
15.319999694824219,0.19544735550880432,2.5304126739501953,0.2890126407146454
15.329999923706055,0.19544734060764313,2.5290496349334717,0.2928164303302765
15.34000015258789,0.19544735550880432,2.532820463180542,0.2852747440338135
15.350000381469727,0.195359468460083,2.527470111846924,0.2887524664402008
15.359999656677246,0.19553522765636444,2.522057294845581,0.2946801483631134
15.369999885559082,0.1956212818622589,2.5309455394744873,0.2935989201068878
15.380000114440918,0.19570904970169067,2.527179479598999,0.2949468195438385
15.390000343322754,0.19588321447372437,2.5236928462982178,0.29333335161209106
15.399999618530273,0.19579647481441498,2.522071123123169,0.29091784358024597
15.40999984741211,0.19570906460285187,2.532820463180542,0.28903478384017944
15.420000076293945,0.19544745981693268,2.5309393405914307,0.29440760612487793
15.430000305175781,0.19570904970169067,2.529061794281006,0.2909131646156311
15.4399995803833,0.19544747471809387,2.5274388790130615,0.28796419501304626
15.449999809265137,0.19544745981693268,2.5218193531036377,0.29226014018058777
15.460000038146973,0.1952725052833557,2.5322840213775635,0.2936027944087982
15.470000267028809,0.19518576562404633,2.532820463180542,0.29117351770401
15.479999542236328,0.1953609436750412,2.5274248123168945,0.2871631979942322
15.489999771118164,0.19527217745780945,2.5221023559570312,0.28929603099823
15.5,0.19518576562404633,2.5274178981781006,0.28608059883117676
15.510000228881836,0.19492417573928833,2.5202174186706543,0.28689152002334595
15.520000457763672,0.19518576562404633,2.5290727615356445,0.2887686491012573
15.529999732971191,0.19518576562404633,2.52740740776062,0.2884920835494995
15.539999961853027,0.19500990211963654,2.5221199989318848,0.28959473967552185
15.550000190734863,0.19492407143115997,2.532820463180542,0.2941320538520813
15.5600004196167,0.19510015845298767,2.532820463180542,0.29225629568099976
15.569999694824219,0.19518576562404633,2.532820463180542,0.29145026206970215
15.579999923706055,0.19518576562404633,2.532820463180542,0.29037269949913025
15.59000015258789,0.19492417573928833,2.5320053100585938,0.28930404782295227
15.600000381469727,0.19518576562404633,2.5312185287475586,0.2906634211540222
15.609999656677246,0.19518576562404633,2.532820463180542,0.2906128764152527
15.619999885559082,0.19518576562404633,2.530914783477783,0.28772473335266113
15.630000114440918,0.19544735550880432,2.529086112976074,0.2936170697212219
15.640000343322754,0.19518576562404633,2.527369260787964,0.29411548376083374
15.649999618530273,0.19518576562404633,2.522158145904541,0.2922794818878174
15.65999984741211,0.19518576562404633,2.532820463180542,0.294399231672287
15.670000076293945,0.19518576562404633,2.532820463180542,0.2930602431297302
15.680000305175781,0.19518576562404633,2.532000780105591,0.2925274670124054
15.6899995803833,0.19518576562404633,2.5312232971191406,0.29006651043891907
15.699999809265137,0.19518576562404633,2.533367872238159,0.2871900498867035
15.710000038146973,0.19518576562404633,2.5338847637176514,0.29091575741767883
15.720000267028809,0.19518576562404633,2.532820463180542,0.29064178466796875
15.729999542236328,0.19518576562404633,2.5309014320373535,0.2887392044067383
15.739999771118164,0.19492419064044952,2.5258078575134277,0.28937235474586487
15.75,0.19536401331424713,2.5269930362701416,0.2946529686450958
15.760000228881836,0.1955306977033615,2.5319604873657227,0.2933514416217804
15.770000457763672,0.19518576562404633,2.5291032791137695,0.29329603910446167
15.779999732971191,0.19518576562404633,2.532820463180542,0.28955987095832825
15.789999961853027,0.19518576562404633,2.5333709716796875,0.28932371735572815
15.800000190734863,0.19518576562404633,2.5336062908172607,0.2925679087638855
15.8100004196167,0.19518576562404633,2.532289981842041,0.2940977215766907
15.819999694824219,0.19544735550880432,2.5281333923339844,0.2911914587020874
15.829999923706055,0.19518575072288513,2.523810863494873,0.293101042509079
15.84000015258789,0.19518576562404633,2.527299404144287,0.29519879817962646
15.850000381469727,0.19536513090133667,2.5213992595672607,0.2938629686832428
15.859999656677246,0.19552956521511078,2.5312321186065674,0.2938861548900604
15.869999885559082,0.19544734060764313,2.5272889137268066,0.2943919003009796
15.880000114440918,0.19562704861164093,2.5222384929656982,0.2905658185482025
15.890000343322754,0.19526764750480652,2.532820463180542,0.284997820854187
15.899999618530273,0.19544735550880432,2.531712055206299,0.2883482873439789
15.90999984741211,0.19518576562404633,2.530428886413574,0.29519638419151306
15.920000076293945,0.19518576562404633,2.526743173599243,0.2916421592235565
15.930000305175781,0.1953660398721695,2.5167033672332764,0.2860535681247711
15.9399995803833,0.19526708126068115,2.52225923538208,0.28724685311317444
15.949999809265137,0.19518576562404633,2.532820463180542,0.29224950075149536
15.960000038146973,0.19544734060764313,2.5325424671173096,0.29005274176597595
15.970000267028809,0.19518576562404633,2.5322928428649902,0.2877214252948761
15.979999542236328,0.19518576562404633,2.53198504447937,0.2884685695171356
15.989999771118164,0.19518576562404633,2.5312390327453613,0.2885584831237793
16,0.19544734060764313,2.5272436141967773,0.2920004427433014
16.010000228881836,0.19518576562404633,2.5164244174957275,0.293085515499115
16.020000457763672,0.19518576562404633,2.5217604637145996,0.29302242398262024
16.030000686645508,0.19536717236042023,2.530864953994751,0.29147449135780334
16.040000915527344,0.19552752375602722,2.5291361808776855,0.29196837544441223
16.049999237060547,0.19518576562404633,2.532820463180542,0.28867802023887634
16.059999465942383,0.19518576562404633,2.530581474304199,0.28810742497444153
16.06999969482422,0.19544735550880432,2.528614044189453,0.29382479190826416
16.079999923706055,0.19544735550880432,2.528897285461426,0.2922820746898651
16.09000015258789,0.19518576562404633,2.5254642963409424,0.29080963134765625
16.100000381469727,0.19544735550880432,2.5272088050842285,0.2858000099658966
16.110000610351562,0.19562967121601105,2.5223186016082764,0.2866785526275635
16.1200008392334,0.1955266296863556,2.5308539867401123,0.287899374961853
16.1299991607666,0.19518576562404633,2.5235249996185303,0.28499361872673035
16.139999389648438,0.19518576562404633,2.522329092025757,0.2867191433906555
16.149999618530273,0.19518576562404633,2.532820463180542,0.29035285115242004
16.15999984741211,0.19492419064044952,2.5305674076080322,0.29155710339546204
16.170000076293945,0.19518576562404633,2.52862811088562,0.2951872944831848
16.18000030517578,0.19518576562404633,2.528308868408203,0.2947031557559967
16.190000534057617,0.19518576562404633,2.5187981128692627,0.29208290576934814
16.200000762939453,0.19518576562404633,2.5223500728607178,0.28583940863609314
16.209999084472656,0.19518576562404633,2.532820463180542,0.2880164682865143
16.219999313354492,0.19544734060764313,2.532820463180542,0.28813114762306213
16.229999542236328,0.19518576562404633,2.532820463180542,0.2847517132759094
16.239999771118164,0.19518576562404633,2.5325374603271484,0.2872559130191803
16.25,0.19518575072288513,2.530032157897949,0.291482150554657
16.260000228881836,0.19563135504722595,2.5275070667266846,0.2913939654827118
16.270000457763672,0.19570904970169067,2.530731201171875,0.2904382348060608
16.280000686645508,0.19570904970169067,2.5294158458709717,0.2925274670124054
16.290000915527344,0.19552470743656158,2.5231502056121826,0.2925274670124054
16.299999237060547,0.19563180208206177,2.5265591144561768,0.29139119386672974
16.309999465942383,0.19570904970169067,2.532820463180542,0.2895883023738861
16.31999969482422,0.19544745981693268,2.532820463180542,0.29010990262031555
16.329999923706055,0.19552426040172577,2.532820463180542,0.29039448499679565
16.34000015258789,0.19563226401805878,2.531966209411621,0.2892071306705475
16.350000381469727,0.19552402198314667,2.5312576293945312,0.28750529885292053
16.360000610351562,0.19518576562404633,2.530824661254883,0.28839918971061707
16.3700008392334,0.19563260674476624,2.5291764736175537,0.2881276607513428
16.3799991607666,0.19544745981693268,2.5325350761413574,0.291049599647522
16.389999389648438,0.19570904970169067,2.5323002338409424,0.2880290150642395
16.399999618530273,0.1955234557390213,2.532820463180542,0.2883950173854828
16.40999984741211,0.19537146389484406,2.532820463180542,0.28498873114585876
16.420000076293945,0.1952616423368454,2.5308172702789307,0.2884751558303833
16.43000030517578,0.19518576562404633,2.528897523880005,0.2923148572444916
16.440000534057617,0.19518576562404633,2.532301187515259,0.28608059883117676
16.450000762939453,0.19563351571559906,2.532820463180542,0.2875140309333801
16.459999084472656,0.19526119530200958,2.532820463180542,0.28867560625076294
16.469999313354492,0.19544734060764313,2.532820463180542,0.28608059883117676
16.479999542236328,0.19518576562404633,2.527076482772827,0.2886654734611511
16.489999771118164,0.19544735550880432,2.5224509239196777,0.2910342812538147
16.5,0.19518576562404633,2.532820463180542,0.2894744873046875
16.510000228881836,0.19518576562404633,2.532820463180542,0.29097414016723633
16.520000457763672,0.19518576562404633,2.52706241607666,0.28585055470466614
16.530000686645508,0.19518576562404633,2.5224649906158447,0.2863102853298187
16.540000915527344,0.19518576562404633,2.532820463180542,0.28758078813552856
16.549999237060547,0.19518576562404633,2.532820463180542,0.29287534952163696
16.559999465942383,0.19537317752838135,2.532820463180542,0.29436784982681274
16.56999969482422,0.19570904970169067,2.532820463180542,0.29275578260421753
16.579999923706055,0.19525983929634094,2.532531499862671,0.291432648897171
16.59000015258789,0.19518576562404633,2.532303810119629,0.2926505208015442
16.600000381469727,0.19518576562404633,2.5331099033355713,0.2951723039150238
16.610000610351562,0.19537372887134552,2.533337116241455,0.29413920640945435
16.6200008392334,0.19544745981693268,2.5316619873046875,0.29211166501045227
16.6299991607666,0.19525925815105438,2.5307564735412598,0.2876286804676056
16.639999389648438,0.19518576562404633,2.532820463180542,0.28695058822631836
16.649999618530273,0.19544735550880432,2.531369686126709,0.2893686890602112
16.65999984741211,0.19518576562404633,2.530242919921875,0.2891736924648285
16.670000076293945,0.19537441432476044,2.532820463180542,0.28840476274490356
16.68000030517578,0.19544745981693268,2.5304949283599854,0.29165539145469666
16.690000534057617,0.19552017748355865,2.528409719467163,0.29069164395332336
16.700000762939453,0.1956363469362259,2.5320146083831787,0.2925947606563568
16.709999084472656,0.19570904970169067,2.532305955886841,0.2929743230342865
16.719999313354492,0.19544745981693268,2.5275754928588867,0.29120713472366333
16.729999542236328,0.19544745981693268,2.5235633850097656,0.29084691405296326
16.739999771118164,0.1952580213546753,2.5278608798980713,0.2907627522945404
16.75,0.19518576562404633,2.524083375930786,0.2915818393230438
16.760000228881836,0.19563701748847961,2.532820463180542,0.289374440908432
16.770000457763672,0.19570904970169067,2.5307745933532715,0.2923770844936371
16.780000686645508,0.19525755941867828,2.5233776569366455,0.2946526110172272
16.790000915527344,0.19518576562404633,2.5225555896759033,0.29296875
16.799999237060547,0.19563747942447662,2.532820463180542,0.2900373935699463
16.809999465942383,0.19570904970169067,2.532527446746826,0.2911348044872284
16.81999969482422,0.19551870226860046,2.531721591949463,0.29223328828811646
16.829999923706055,0.1956378072500229,2.5317955017089844,0.28578728437423706
16.84000015258789,0.19525688886642456,2.532820463180542,0.28938350081443787
16.850000381469727,0.1956380307674408,2.532820463180542,0.2945011556148529
16.860000610351562,0.19570904970169067,2.5304698944091797,0.2900342643260956
16.8700008392334,0.1955181360244751,2.5260796546936035,0.2884981632232666
16.8799991607666,0.19518576562404633,2.5282154083251953,0.2905574440956116
16.889999389648438,0.1956384927034378,2.532820463180542,0.29060694575309753
16.899999618530273,0.19570904970169067,2.5286972522735596,0.28711962699890137
16.90999984741211,0.1952560991048813,2.5256643295288086,0.2899533808231354
16.920000076293945,0.19544735550880432,2.5307564735412598,0.28983521461486816
16.93000030517578,0.19563893973827362,2.528064489364624,0.2934698164463043
16.940000534057617,0.19551734626293182,2.5298922061920166,0.29209667444229126
16.950000762939453,0.19518576562404633,2.5312891006469727,0.29236680269241333
16.959999084472656,0.19518576562404633,2.532820463180542,0.2881217300891876
16.969999313354492,0.19544735550880432,2.532820463180542,0.28578487038612366
16.979999542236328,0.19518576562404633,2.532820463180542,0.2855706810951233
16.989999771118164,0.19537803530693054,2.5316359996795654,0.28785717487335205
17,0.1955166608095169,2.5307822227478027,0.28913813829421997
17.010000228881836,0.19563984870910645,2.5268917083740234,0.286969929933548
17.020000457763672,0.195516437292099,2.5226356983184814,0.2911677658557892
17.030000686645508,0.19518576562404633,2.532820463180542,0.294266939163208
17.040000915527344,0.19518576562404633,2.532820463180542,0.2899397909641266
17.049999237060547,0.19537872076034546,2.53074049949646,0.2880750298500061
17.059999465942383,0.19551599025726318,2.5233144760131836,0.28951525688171387
17.06999969482422,0.19564051926136017,2.522355794906616,0.28998562693595886
17.079999923706055,0.19570904970169067,2.5263588428497314,0.2910391390323639
17.09000015258789,0.19570904970169067,2.5167033672332764,0.28909385204315186
17.100000381469727,0.19570904970169067,2.5226635932922363,0.29070591926574707
17.110000610351562,0.19525383412837982,2.5280494689941406,0.2917216122150421
17.1200008392334,0.19564110040664673,2.52470064163208,0.2896330654621124
17.1299991607666,0.19544745981693268,2.5289394855499268,0.2884688973426819
17.139999389648438,0.19551508128643036,2.524136543273926,0.29282617568969727
17.149999618530273,0.195641428232193,2.5268805027008057,0.2924366891384125
17.15999984741211,0.19544745981693268,2.52876615524292,0.2906166911125183
17.170000076293945,0.19544745981693268,2.532820463180542,0.2886137366294861
17.18000030517578,0.19570904970169067,2.532820463180542,0.28637999296188354
17.190000534057617,0.19544745981693268,2.532820463180542,0.2880847752094269
17.200000762939453,0.19551439583301544,2.530722141265869,0.29070940613746643
17.209999084472656,0.1956421136856079,2.5292789936065674,0.28962209820747375
17.219999313354492,0.19570904970169067,2.532520294189453,0.28608059883117676
17.229999542236328,0.19570904970169067,2.5323150157928467,0.28878313302993774
17.239999771118164,0.19570904970169067,2.526811361312866,0.2921315133571625
17.25,0.19570904970169067,2.5167033672332764,0.28980928659439087
17.260000228881836,0.19551372528076172,2.522719383239746,0.2920112609863281
17.270000457763672,0.19564278423786163,2.531616449356079,0.2959548234939575
17.280000686645508,0.19570904970169067,2.53080153465271,0.293740451335907
17.290000915527344,0.19551338255405426,2.526793956756592,0.29081764817237854
17.299999237060547,0.19518576562404633,2.520622730255127,0.29081153869628906
17.309999465942383,0.19583913683891296,2.5286879539489746,0.29242831468582153
17.31999969482422,0.19551315903663635,2.5296995639801025,0.2924250066280365
17.329999923706055,0.19551293551921844,2.5238571166992188,0.2940389811992645
17.34000015258789,0.19544735550880432,2.523754596710205,0.2904120683670044
17.350000381469727,0.19564369320869446,2.532820463180542,0.2862817049026489
17.360000610351562,0.195251002907753,2.532820463180542,0.28557729721069336
17.3700008392334,0.19590550661087036,2.532820463180542,0.2872914671897888
17.3799991607666,0.19525077939033508,2.5297915935516357,0.2902127206325531
17.389999389648438,0.19538256525993347,2.527489423751831,0.29141855239868164
17.399999618530273,0.19544745981693268,2.5329244136810303,0.28939953446388245
17.40999984741211,0.19570904970169067,2.5317015647888184,0.2887069582939148
