#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DiscoveryStudio
#Serial Number: SN:210384AEE647
#Date Time: 2024-02-14 16:56:31.928
#Sample rate: 80000Hz
#Samples: 8192
#Trigger: Source: Wavegen C1 Condition: Rising
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: RampUp
#Frequency: 9.8 Hz
#Period: 102.040816 ms
#Amplitude: 1.75 V
#Offset: 1.25 V
#Symmetry: 100 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.000837499999999998,-0.001095626113848957,-0.4723182333316009
0.0008499999999999966,-0.001095626113848957,-0.47197558668349
0.0008624999999999952,-0.001095626113848957,-0.4709476467391575
0.0008749999999999938,-0.001095626113848957,-0.4709476467391575
0.0008874999999999994,-0.001095626113848957,-0.4709476467391575
0.000899999999999998,-0.001095626113848957,-0.4706050000910466
0.0009124999999999966,-0.001095626113848957,-0.4702623534429357
0.0009249999999999953,-0.001095626113848957,-0.4699197067948249
0.0009374999999999939,-0.001430568319463092,-0.4699197067948249
0.0009499999999999995,-0.001430568319463092,-0.4685491202023814
0.0009624999999999981,-0.001095626113848957,-0.4685491202023814
0.0009749999999999967,-0.001095626113848957,-0.467178533609938
0.0009874999999999953,-0.001095626113848957,-0.4675211802580488
0.0009999999999999939,-0.001095626113848957,-0.467178533609938
0.0010125,-0.001095626113848957,-0.4664932403137163
0.001024999999999998,-0.001095626113848957,-0.4661505936656054
0.001037499999999997,-0.001095626113848957,-0.4654653003693837
0.001049999999999995,-0.001095626113848957,-0.4651226537212728
0.001062499999999994,-0.001430568319463092,-0.4647800070731619
0.001075,-0.001095626113848957,-0.4647800070731619
0.001087499999999998,-0.001430568319463092,-0.4647800070731619
0.001099999999999997,-0.001430568319463092,-0.4647800070731619
0.001112499999999995,-0.001095626113848957,-0.4634094204807185
0.001124999999999994,-0.001095626113848957,-0.4630667738326076
0.0011375,-0.001095626113848957,-0.4623814805363857
0.001149999999999998,-0.001095626113848957,-0.462038833888275
0.001162499999999997,-0.001430568319463092,-0.462038833888275
0.001174999999999995,-0.001095626113848957,-0.4610108939439425
0.001187499999999994,-0.001095626113848957,-0.4603256006477208
0.0012,-0.001095626113848957,-0.4599829539996097
0.001212499999999998,-0.001095626113848957,-0.459640307351499
0.001224999999999997,-0.001430568319463092,-0.4592976607033882
0.001237499999999996,-0.001095626113848957,-0.4582697207590556
0.001249999999999994,-0.001095626113848957,-0.4579270741109447
0.0012625,-0.001095626113848957,-0.457241780814723
0.001274999999999998,-0.001095626113848957,-0.457241780814723
0.001287499999999997,-0.001430568319463092,-0.4565564875185013
0.001299999999999996,-0.001095626113848957,-0.4568991341666122
0.001312499999999994,-0.001430568319463092,-0.4562138408703904
0.001325,-0.001095626113848957,-0.4558711942222794
0.001337499999999998,-0.001095626113848957,-0.4555285475741687
0.001349999999999997,-0.001095626113848957,-0.454843254277947
0.001362499999999996,-0.001095626113848957,-0.4545006076298361
0.001374999999999994,-0.001430568319463092,-0.4545006076298361
0.0013875,-0.001095626113849109,-0.4538153143336139
0.001399999999999998,-0.001430568319463092,-0.4527873743892818
0.001412499999999997,-0.001095626113848957,-0.4527873743892818
0.001424999999999996,-0.001430568319463092,-0.4524447277411709
0.001437499999999994,-0.001095626113848957,-0.4517594344449492
0.00145,-0.00143056831946294,-0.4517594344449489
0.001462499999999999,-0.001095626113848957,-0.4510741411487275
0.001474999999999997,-0.001430568319463092,-0.4510741411487275
0.001487499999999996,-0.001095626113848957,-0.4500462012043949
0.001499999999999994,-0.001430568319463092,-0.4500462012043949
0.0015125,-0.00143056831946294,-0.4486756146119518
0.001524999999999999,-0.001095626113848957,-0.4493609079081732
0.001537499999999997,-0.001095626113848957,-0.4493609079081732
0.001549999999999996,-0.001430568319463092,-0.4486756146119514
0.001562499999999994,-0.001430568319463092,-0.4486756146119514
0.001575,-0.001430568319463092,-0.4479903213157296
0.001587499999999999,-0.001430568319463092,-0.4476476746676188
0.001599999999999997,-0.001430568319463092,-0.4466197347232863
0.001612499999999996,-0.001430568319463092,-0.4469623813713972
0.001624999999999995,-0.001430568319463092,-0.4459344414270646
0.0016375,-0.001430568319463092,-0.4455917947789534
0.001649999999999999,-0.001430568319463092,-0.444906501482732
0.001662499999999997,-0.001430568319463092,-0.4445638548346211
0.001674999999999996,-0.001430568319463092,-0.4438785615383994
0.001687499999999995,-0.001430568319463092,-0.4435359148902885
0.0017,-0.001095626113849109,-0.4435359148902879
0.001712499999999999,-0.001430568319463092,-0.4421653282978451
0.001724999999999997,-0.001095626113848957,-0.4421653282978451
0.001737499999999996,-0.001430568319463092,-0.4414800350016234
0.001749999999999995,-0.001430568319463092,-0.4411373883535125
0.0017625,-0.00143056831946294,-0.4411373883535125
0.001774999999999999,-0.001095626113848957,-0.4411373883535125
0.001787499999999997,-0.001430568319463092,-0.4407947417054016
0.001799999999999996,-0.001430568319463092,-0.4401094484091799
0.001812499999999995,-0.001430568319463092,-0.4394241551129582
0.001824999999999993,-0.001430568319463092,-0.4390815084648475
0.001837499999999999,-0.001430568319463092,-0.4387388618167365
0.001849999999999997,-0.001430568319463092,-0.4380535685205147
0.001862499999999996,-0.001095626113848957,-0.4377109218724039
0.001874999999999995,-0.001095626113848957,-0.4363403352799604
0.001887499999999993,-0.001095626113848957,-0.4363403352799604
0.001899999999999999,-0.001095626113848957,-0.4359976886318496
0.001912499999999998,-0.001095626113848957,-0.4353123953356279
0.001924999999999996,-0.001430568319463092,-0.4353123953356279
0.001937499999999995,-0.001095626113848957,-0.4342844553912953
0.001949999999999993,-0.00143056831946294,-0.4339418087431846
0.001962499999999999,-0.001095626113848957,-0.4335991620950735
0.001974999999999998,-0.001095626113848957,-0.4335991620950735
0.001987499999999996,-0.001430568319463092,-0.4339418087431844
0.001999999999999995,-0.001095626113848957,-0.4329138687988518
0.002012499999999993,-0.00143056831946294,-0.4329138687988518
0.002024999999999999,-0.001095626113848957,-0.4322285755026301
